ì˙ït,ÉåÅ[ÉXèÍ,ÉåÅ[ÉXî‘çÜ,ÉåÅ[ÉXéÌï ,í¯î‘,ìoò^î‘çÜ,ëIéËñº,îNóÓ,éxïî,ëÃèd,ãâï ,ëSçëèüó¶,ëSçë2òAëŒó¶,ìñínèüó¶,ìñín2òAëŒó¶,ÉÇÅ[É^Å[î‘çÜ,ÉÇÅ[É^Å[2òAëŒó¶,É{Å[Égî‘çÜ,É{Å[Ég2òAëŒó¶,ìVåÛ,ïóå¸,ïóë¨(m),îgçÇ(cm),ìWé¶É^ÉCÉÄ,íÖèá,åàÇ‹ÇËéË,êiì¸,ÉXÉ^Å[ÉgÉ^ÉCÉ~ÉìÉO,ÉåÅ[ÉXÉ^ÉCÉÄ,ïΩãœST,ëSëÃïΩãœST,1íÖó¶,2íÖó¶,3íÖó¶,ì¶Ç∞ó¶,ì¶Çµó¶,ç∑Çµó¶,Ç‹Ç≠ÇËó¶,Ç‹Ç≠ÇËç∑Çµó¶,ç∑Ç≥ÇÍó¶,Ç‹Ç≠ÇÁÇÍó¶,Ç‹Ç≠ÇËç∑Ç≥ÇÍó¶
2024-01-04,ñ¬ñÂ,2,Ç«Å[Ç»ÇÈÇ»ÇÈ,3,4268,òaçáèrâÓ,38,ïüâ™,60,B1,3.92,23.6,0.0,0.0,12,30.49,73,35.14,ê∞,êº,7,7,7.06,4,ì¶Ç∞,3,0.24,1.15.9,0.1532432432432432,0.159715909090909,0.0,0.06451612903225806,0.25806451612903225,0.0,0.3870967741935484,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,2,Ç«Å[Ç»ÇÈÇ»ÇÈ,4,3615,â°ìcÅ@ñŒ,50,çLìá,52,B1,4.38,25.4,4.86,25.0,14,40.36,32,34.86,ê∞,êº,7,7,7.04,6,ì¶Ç∞,4,0.18,.  .,0.1468292682926829,0.14908,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,2,Ç«Å[Ç»ÇÈÇ»ÇÈ,5,4052,ãªí√Å@óï,42,ìøìá,51,A1,6.33,48.41,6.55,53.0,26,35.98,79,32.02,ê∞,êº,7,7,7.01,3,ì¶Ç∞,5,0.22,1.15.5,0.1622222222222222,0.1625088339222614,0.07407407407407407,0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,2,Ç«Å[Ç»ÇÈÇ»ÇÈ,6,5199,êÇêÖÅ@óI,21,ìøìá,55,B1,4.3,23.4,3.49,18.31,36,40.25,51,40.68,ê∞,êº,7,7,6.88,5,ì¶Ç∞,6,0.22,.  .,0.1513793103448275,0.1298952879581151,0.0,0.07407407407407407,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,1,4732,ñxñ{òañÁ,34,ìøìá,53,A2,6.68,50.41,6.56,52.74,79,37.2,14,31.65,ê∞,ñkêº,7,7,7.0,1,ì¶Ç∞,1,0.06,1.13.3,0.1302222222222222,0.1236521739130434,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,2,4429,ñLìcë◊óm,38,çLìá,60,B1,3.59,16.22,3.85,19.15,63,36.9,11,33.55,ê∞,ñkêº,7,7,7.14,2,ì¶Ç∞,2,0.18,1.14.1,0.1681081081081081,0.1798514851485148,0.5,0.25,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.2777777777777778,0.08333333333333333,0.1111111111111111
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,3,4383,í|ìcãgçs,38,ìøìá,52,B1,5.34,33.33,5.3,34.32,30,32.95,35,36.7,ê∞,ñkêº,7,7,7.14,4,ì¶Ç∞,3,0.14,1.15.5,0.1730952380952381,0.1889351851851852,0.1,0.13333333333333333,0.06666666666666667,0.0,0.43333333333333335,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,4,4666,ì˙ä}èüçO,40,ëÂç„,50,B1,5.07,29.21,4.09,36.36,78,37.02,16,29.73,ê∞,ñkêº,7,7,7.07,5,ì¶Ç∞,4,0.12,.  .,0.1344444444444444,0.1474594594594594,0.1,0.13333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,5,5143,èÌî’äCêS,22,ìøìá,54,B1,3.66,18.18,3.81,19.88,67,34.57,28,33.7,ê∞,ñkêº,7,7,7.04,6,ì¶Ç∞,5,0.16,.  .,0.1882142857142857,0.1907051282051282,0.13793103448275862,0.2413793103448276,0.10344827586206896,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,3,Ç«Ç´Ç«Ç´Ç»ÇÈ,6,3333,ä€îˆã`çF,55,ìøìá,53,A2,6.24,46.56,6.15,44.81,60,31.14,23,41.85,ê∞,ñkêº,7,7,7.19,3,ì¶Ç∞,6,0.11,1.15.1,0.16125,0.1401384083044982,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,1,4596,äãå¥ëÂóz,40,ìøìá,52,A2,5.7,39.58,6.03,42.04,37,46.47,13,36.67,ê∞,ñkêº,7,7,7.08,1,ì¶Ç∞,1,0.08,1.12.9,0.1479245283018868,0.1658333333333333,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.038461538461538464,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,2,4675,à‰éËó«ëæ,36,ëÂç„,51,B1,4.75,29.89,5.74,44.12,75,36.9,64,41.04,ê∞,ñkêº,7,7,7.08,4,ì¶Ç∞,2,0.11,1.15.7,0.1383783783783783,0.1396551724137931,0.41935483870967744,0.1935483870967742,0.0967741935483871,0.41935483870967744,0.0,0.0,0.0,0.0,0.3225806451612903,0.06451612903225806,0.0967741935483871
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,3,4636,ê‘írèCïΩ,33,ìøìá,52,B2,4.28,27.63,4.29,27.75,64,31.21,56,31.58,ê∞,ñkêº,7,7,7.08,3,ì¶Ç∞,3,0.18,1.15.5,0.1764516129032258,0.1794705882352941,0.06451612903225806,0.12903225806451613,0.22580645161290322,0.0,0.5161290322580645,0.03225806451612903,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,4,4474,ìnï”Å@êí,36,ïüâ™,56,B1,5.05,27.83,4.64,20.51,51,33.33,63,35.59,ê∞,ñkêº,7,7,7.14,2,ì¶Ç∞,4,0.29,1.14.4,0.1911627906976744,0.1717872340425532,0.06666666666666667,0.16666666666666666,0.3,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,5,4333,ë∫ìcóFñÁ,40,ìøìá,63,B1,4.25,27.27,4.53,26.71,10,38.32,65,33.75,ê∞,ñkêº,7,7,7.08,6,ì¶Ç∞,5,0.27,.  .,0.1970833333333333,0.1866850828729281,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,4,Ç∆Ç…Ç©Ç≠Ç»ÇÈ,6,4000,èºñ{îéè∫,46,çLìá,56,A1,5.63,34.92,5.82,39.39,62,30.43,34,36.16,ê∞,ñkêº,7,7,7.0,5,ì¶Ç∞,6,0.23,.  .,0.1807317073170731,0.1679322033898305,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,5,àÍî ,1,3820,ä~ótéüòY,51,ìøìá,58,B1,4.83,25.24,4.34,21.74,19,32.16,36,34.34,ê∞,ñkêº,8,8,7.14,2,Ç‹Ç≠ÇË,1,0.21,1.14.4,0.1627586206896551,0.1514358974358974,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,5,àÍî ,2,3477,ãﬂì°ñ´ñÁ,53,ìøìá,52,B1,4.33,26.44,4.69,26.73,70,40.12,66,36.31,ê∞,ñkêº,8,8,7.08,6,Ç‹Ç≠ÇË,2,0.29,.  .,0.1808333333333333,0.1851578947368421,0.4074074074074074,0.2222222222222222,0.14814814814814814,0.4074074074074074,0.0,0.0,0.0,0.0,0.07407407407407407,0.3333333333333333,0.037037037037037035
2024-01-04,ñ¬ñÂ,5,àÍî ,3,4063,ésã¥ëÏém,44,ìøìá,55,A1,6.58,44.25,6.96,49.75,38,35.58,39,34.48,ê∞,ñkêº,8,8,6.94,5,Ç‹Ç≠ÇË,3,0.47,.  .,0.12325,0.1301167315175097,0.1111111111111111,0.25925925925925924,0.18518518518518517,0.0,0.4074074074074074,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,5,àÍî ,4,4116,êÏìcê≥êl,42,ìøìá,51,B1,5.51,38.61,5.22,32.76,33,40.94,71,32.03,ê∞,ñkêº,8,8,7.13,1,Ç‹Ç≠ÇË,4,0.19,1.13.2,0.19,0.1732242990654205,0.05714285714285714,0.2,0.17142857142857143,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,5,àÍî ,5,4390,èºñ{ã|óY,37,ìøìá,52,B1,4.19,20.59,3.97,15.38,27,31.06,58,43.5,ê∞,ñkêº,8,8,7.07,3,Ç‹Ç≠ÇË,5,0.22,1.14.6,0.1678378378378378,0.1781603773584905,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,5,àÍî ,6,4812,êºñÏóYãM,34,ìøìá,52,A1,6.14,39.51,6.72,48.83,24,30.72,78,32.45,ê∞,ñkêº,8,8,7.08,4,Ç‹Ç≠ÇË,6,0.2,1.15.4,0.1434883720930232,0.1238785046728972,0.0,0.07407407407407407,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,6,àÍî ,1,4167,ï–â™èGé˜,41,ìøìá,57,B1,4.65,24.71,5.13,31.11,52,43.09,60,33.33,ê∞,ñkêº,7,7,7.07,5,Ç‹Ç≠ÇË,1,0.08,.  .,0.1496296296296296,0.1466494845360824,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,6,àÍî ,2,4268,òaçáèrâÓ,38,ïüâ™,60,B1,3.92,23.6,0.0,0.0,12,30.49,73,35.14,ê∞,ñkêº,7,7,7.08,2,Ç‹Ç≠ÇË,2,0.14,1.14.3,0.1506451612903225,0.159715909090909,0.5348837209302325,0.23255813953488372,0.06976744186046512,0.5116279069767442,0.0,0.0,0.0,0.0,0.20930232558139536,0.09302325581395349,0.13953488372093023
2024-01-04,ñ¬ñÂ,6,àÍî ,3,3841,ç≤ÅXñÿòa,47,ìøìá,53,A1,6.1,47.69,6.91,54.67,56,36.47,72,34.08,ê∞,ñkêº,7,7,7.08,3,Ç‹Ç≠ÇË,3,0.16,1.15.3,0.1534146341463414,0.1628682170542635,0.10416666666666667,0.3541666666666667,0.2708333333333333,0.0,0.6458333333333334,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,6,àÍî ,4,4359,â°êÏêπéu,39,ìøìá,56,B1,5.0,30.33,5.33,35.47,68,37.5,24,31.45,ê∞,ñkêº,7,7,7.08,1,Ç‹Ç≠ÇË,4,0.16,1.13.0,0.13325,0.1277674418604651,0.13513513513513514,0.21621621621621623,0.24324324324324326,0.0,0.0,0.0,0.08108108108108109,0.02702702702702703,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,6,àÍî ,5,4232,ä}Å@âÎóY,40,ïüâ™,61,B1,3.72,17.53,3.77,15.38,31,29.45,55,29.14,ê∞,ñkêº,7,7,7.05,6,Ç‹Ç≠ÇË,5,0.06,.  .,0.1871428571428571,0.1847976878612716,0.13636363636363635,0.1590909090909091,0.22727272727272727,0.0,0.0,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,6,àÍî ,6,5249,éOñÿê∞ìl,21,ìøìá,54,B1,2.19,1.43,2.08,2.08,20,43.11,54,35.39,ê∞,ñkêº,7,7,7.0,4,Ç‹Ç≠ÇË,6,0.29,1.15.9,0.1776388888888889,0.1743382352941176,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,7,àÍî ,1,3361,â™ïîÅ@ç_,54,ìøìá,52,B1,4.38,26.92,4.73,28.3,13,34.62,25,31.65,ê∞,ñkêº,7,7,7.08,1,ì¶Ç∞,1,0.13,1.13.0,0.1552,0.1874137931034482,0.0,0.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,7,àÍî ,2,4666,ì˙ä}èüçO,40,ëÂç„,50,B1,5.07,29.21,4.09,36.36,78,37.02,16,29.73,ê∞,ñkêº,7,7,7.13,5,ì¶Ç∞,2,0.11,.  .,0.1324137931034482,0.1474594594594594,0.5652173913043478,0.1956521739130435,0.10869565217391304,0.5434782608695652,0.0,0.0,0.0,0.0,0.15217391304347827,0.15217391304347827,0.06521739130434782
2024-01-04,ñ¬ñÂ,7,àÍî ,3,3615,â°ìcÅ@ñŒ,50,çLìá,52,B1,4.38,25.4,4.86,25.0,14,40.36,32,34.86,ê∞,ñkêº,7,7,7.2,2,ì¶Ç∞,3,0.11,1.13.9,0.15,0.14908,0.14893617021276595,0.23404255319148937,0.2553191489361702,0.02127659574468085,0.5106382978723404,0.1276595744680851,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,7,àÍî ,4,5172,ìcë∫Å@åc,22,ìøìá,53,B1,4.94,30.97,4.2,19.66,32,41.52,37,37.22,ê∞,ñkêº,7,7,7.05,4,ì¶Ç∞,4,0.16,1.15.3,0.1716216216216216,0.1731018518518518,0.14814814814814814,0.2037037037037037,0.2222222222222222,0.018518518518518517,0.0,0.037037037037037035,0.018518518518518517,0.07407407407407407,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,7,àÍî ,5,4429,ñLìcë◊óm,38,çLìá,60,B1,3.59,16.22,3.85,19.15,63,36.9,11,33.55,ê∞,ñkêº,7,7,7.2,3,ì¶Ç∞,5,0.19,1.14.7,0.1902857142857142,0.1798514851485148,0.06521739130434782,0.1956521739130435,0.21739130434782608,0.0,0.0,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,7,àÍî ,6,3587,ïêìcêMàÍ,50,ìøìá,60,B1,3.14,10.17,5.21,32.87,53,33.33,38,44.77,ê∞,ñkêº,7,7,7.13,6,ì¶Ç∞,6,0.19,.  .,0.1633333333333333,0.1618181818181818,0.05405405405405406,0.1891891891891892,0.24324324324324326,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,1,4333,ë∫ìcóFñÁ,40,ìøìá,63,B1,4.25,27.27,4.53,26.71,10,38.32,65,33.75,ê∞,ñkêº,7,7,7.07,2,ç∑Çµ,1,0.15,1.14.4,0.156551724137931,0.1866850828729281,0.02702702702702703,0.16216216216216217,0.21621621621621623,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,2,5025,àæìcÅ@èÀ,28,ìøìá,58,B2,3.81,20.63,3.29,14.13,39,34.62,74,35.12,ê∞,ñkêº,7,7,7.17,1,ç∑Çµ,2,0.14,1.13.1,0.1604545454545454,0.184453125,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,3,4474,ìnï”Å@êí,36,ïüâ™,56,B1,5.05,27.83,4.64,20.51,51,33.33,63,35.59,ê∞,ñkêº,7,7,7.12,3,ç∑Çµ,3,0.17,1.15.0,0.1434,0.1717872340425532,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.7692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,4,5143,èÌî’äCêS,22,ìøìá,54,B1,3.66,18.18,3.81,19.88,67,34.57,28,33.7,ê∞,ñkêº,7,7,7.04,6,ç∑Çµ,4,0.16,.  .,0.175,0.1907051282051282,0.1875,0.1875,0.125,0.0,0.0,0.0,0.125,0.0625,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,5,5041,çrñqì‚çπ,25,ïüâ™,52,B2,5.7,41.3,2.5,0.0,28,33.13,12,35.16,ê∞,ñkêº,7,7,7.07,4,ç∑Çµ,5,0.19,1.16.0,0.199375,0.1545555555555555,0.08333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,8,àÍî ,6,4691,êÖå¥Å@êT,40,ìøìá,50,B1,4.18,18.27,4.97,28.49,23,27.84,69,36.52,ê∞,ñkêº,7,7,6.98,5,ç∑Çµ,6,0.18,.  .,0.2066666666666666,0.1701369863013698,0.0,0.15384615384615385,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,9,àÍî ,1,4247,Íéì°Å@óD,41,ìøìá,53,B1,4.8,24.73,5.17,24.4,35,36.9,26,44.07,ê∞,ñkêº,7,7,6.96,2,ç∑Çµ,1,0.09,1.14.5,0.1765625,0.1701415094339622,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,9,àÍî ,2,4636,ê‘írèCïΩ,33,ìøìá,52,B2,4.28,27.63,4.29,27.75,64,31.21,56,31.58,ê∞,ñkêº,7,7,7.03,5,ç∑Çµ,2,0.1,.  .,0.1821875,0.1794705882352941,0.625,0.21428571428571427,0.125,0.6071428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.125
2024-01-04,ñ¬ñÂ,9,àÍî ,3,4732,ñxñ{òañÁ,34,ìøìá,53,A2,6.68,50.41,6.56,52.74,79,37.2,14,31.65,ê∞,ñkêº,7,7,6.99,1,ç∑Çµ,3,0.11,1.13.4,0.1261111111111111,0.1236521739130434,0.1346153846153846,0.3076923076923077,0.19230769230769232,0.0,0.4807692307692308,0.09615384615384616,0.019230769230769232,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,9,àÍî ,4,5278,ìcíÜèxï∫,21,ìøìá,52,B2,3.37,12.2,3.27,13.33,34,32.18,22,33.91,ê∞,ñkêº,7,7,6.97,4,ç∑Çµ,4,0.17,1.15.2,0.2007142857142857,0.1818333333333333,0.14,0.36,0.24,0.0,0.0,0.02,0.06,0.06,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,9,àÍî ,5,4383,í|ìcãgçs,38,ìøìá,52,B1,5.34,33.33,5.3,34.32,30,32.95,35,36.7,ê∞,ñkêº,7,7,7.04,6,ç∑Çµ,5,0.17,.  .,0.218235294117647,0.1889351851851852,0.18604651162790697,0.2558139534883721,0.18604651162790697,0.0,0.0,0.0,0.13953488372093023,0.023255813953488372,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,9,àÍî ,6,4596,äãå¥ëÂóz,40,ìøìá,52,A2,5.7,39.58,6.03,42.04,37,46.47,13,36.67,ê∞,ñkêº,7,7,7.02,3,ç∑Çµ,6,0.17,1.14.9,0.1822727272727272,0.1658333333333333,0.10416666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,1,4052,ãªí√Å@óï,42,ìøìá,51,A1,6.33,48.41,6.55,53.0,26,35.98,79,32.02,ê∞,ñkêº,6,6,7.06,2,ç∑Çµ,1,0.18,1.13.2,0.1561538461538461,0.1625088339222614,0.025,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,2,4359,â°êÏêπéu,39,ìøìá,56,B1,5.0,30.33,5.33,35.47,68,37.5,24,31.45,ê∞,ñkêº,6,6,7.02,1,ç∑Çµ,2,0.1,1.12.2,0.1363888888888889,0.1277674418604651,0.3076923076923077,0.23076923076923078,0.05128205128205128,0.28205128205128205,0.0,0.0,0.0,0.0,0.20512820512820512,0.20512820512820512,0.1282051282051282
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,3,4116,êÏìcê≥êl,42,ìøìá,51,B1,5.51,38.61,5.22,32.76,33,40.94,71,32.03,ê∞,ñkêº,6,6,7.07,3,ç∑Çµ,3,0.15,1.14.1,0.1434210526315789,0.1732242990654205,0.13513513513513514,0.32432432432432434,0.16216216216216217,0.0,0.40540540540540543,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,4,3841,ç≤ÅXñÿòa,47,ìøìá,53,A1,6.1,47.69,6.91,54.67,56,36.47,72,34.08,ê∞,ñkêº,6,6,7.06,4,ç∑Çµ,4,0.15,1.15.1,0.1529545454545454,0.1628682170542635,0.12121212121212122,0.21212121212121213,0.24242424242424243,0.0,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,5,4839,élã{ó^ä∞,33,ìøìá,52,B1,6.16,46.03,5.77,40.72,18,28.02,57,33.7,ê∞,ñkêº,6,6,6.95,6,ç∑Çµ,5,0.08,.  .,0.1553846153846154,0.1532718894009216,0.02631578947368421,0.23684210526315788,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,10,ì¡ï ëIî≤ÇaêÌ,6,3477,ãﬂì°ñ´ñÁ,53,ìøìá,52,B1,4.33,26.44,4.69,26.73,70,40.12,66,36.31,ê∞,ñkêº,6,6,7.04,5,ç∑Çµ,6,0.14,.  .,0.2044444444444444,0.1851578947368421,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,1,3333,ä€îˆã`çF,55,ìøìá,53,A2,6.24,46.56,6.15,44.81,60,31.14,23,41.85,ê∞,ñkêº,5,5,7.0,6,Ç‹Ç≠ÇËç∑Çµ,1,0.07,.  .,0.1246428571428571,0.1401384083044982,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,2,4000,èºñ{îéè∫,46,çLìá,56,A1,5.63,34.92,5.82,39.39,62,30.43,34,36.16,ê∞,ñkêº,5,5,6.9,5,Ç‹Ç≠ÇËç∑Çµ,2,0.08,.  .,0.1689795918367347,0.1679322033898305,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3888888888888889,0.16666666666666666
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,3,4812,êºñÏóYãM,34,ìøìá,52,A1,6.14,39.51,6.72,48.83,24,30.72,78,32.45,ê∞,ñkêº,5,5,6.88,2,Ç‹Ç≠ÇËç∑Çµ,3,0.03,1.50.2,0.1210526315789473,0.1238785046728972,0.0,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,4,4063,ésã¥ëÏém,44,ìøìá,55,A1,6.58,44.25,6.96,49.75,38,35.58,39,34.48,ê∞,ñkêº,5,5,6.92,1,Ç‹Ç≠ÇËç∑Çµ,4,0.01,1.49.0,0.13275,0.1301167315175097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,5,3304,âGñÏå´ëæ,56,ìøìá,52,A2,5.94,42.55,6.14,43.68,72,41.76,62,29.86,ê∞,ñkêº,5,5,7.01,3,Ç‹Ç≠ÇËç∑Çµ,5,0.11,1.52.1,0.1613513513513513,0.1641342756183745,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,11,ì¡ï ëIî≤Ç`êÌ,6,4167,ï–â™èGé˜,41,ìøìá,57,B1,4.65,24.71,5.13,31.11,52,43.09,60,33.33,ê∞,ñkêº,5,5,6.97,4,Ç‹Ç≠ÇËç∑Çµ,6,0.07,1.52.7,0.13875,0.1466494845360824,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,12,óDèüêÌ,1,4685,ìáë∫ó≤çK,33,ìøìá,51,A1,6.7,38.58,7.48,61.11,66,32.39,20,34.78,ê∞,ñkêº,6,6,6.96,1,ì¶Ç∞,1,0.06,1.48.5,0.1069230769230769,0.1268197879858657,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,ñ¬ñÂ,12,óDèüêÌ,2,3743,ó—Å@î¸åõ,49,ìøìá,51,A1,7.07,55.37,7.16,56.23,57,43.71,68,29.19,ê∞,ñkêº,6,6,7.01,5,ì¶Ç∞,2,0.09,.  .,0.1465217391304347,0.1427843137254902,0.38461538461538464,0.11538461538461539,0.07692307692307693,0.38461538461538464,0.0,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.15384615384615385
2024-01-04,ñ¬ñÂ,12,óDèüêÌ,3,3788,àÍã{ñ´çO,52,ìøìá,53,A1,5.8,37.5,6.44,47.69,16,35.2,18,36.72,ê∞,ñkêº,6,6,6.97,2,ì¶Ç∞,3,0.08,1.49.5,0.1372093023255814,0.12734375,0.10344827586206896,0.10344827586206896,0.27586206896551724,0.0,0.6206896551724138,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
