日付,レース場,レース番号,1着艇,2着艇,3着艇,1号艇_登録番号,1号艇_年齢,1号艇_支部,1号艇_体重,1号艇_級別,1号艇_全国勝率,1号艇_全国2連対率,1号艇_当地勝率,1号艇_当地2連対率,1号艇_モーター番号,1号艇_モーター2連対率,1号艇_ボート番号,1号艇_ボート2連対率,1号艇_展示タイム,1号艇_平均ST,1号艇_全体平均ST,1号艇_1着率,1号艇_2-3着率,2号艇_登録番号,2号艇_年齢,2号艇_支部,2号艇_体重,2号艇_級別,2号艇_全国勝率,2号艇_全国2連対率,2号艇_当地勝率,2号艇_当地2連対率,2号艇_モーター番号,2号艇_モーター2連対率,2号艇_ボート番号,2号艇_ボート2連対率,2号艇_展示タイム,2号艇_平均ST,2号艇_全体平均ST,2号艇_1着率,2号艇_2-3着率,3号艇_登録番号,3号艇_年齢,3号艇_支部,3号艇_体重,3号艇_級別,3号艇_全国勝率,3号艇_全国2連対率,3号艇_当地勝率,3号艇_当地2連対率,3号艇_モーター番号,3号艇_モーター2連対率,3号艇_ボート番号,3号艇_ボート2連対率,3号艇_展示タイム,3号艇_平均ST,3号艇_全体平均ST,3号艇_1着率,3号艇_2-3着率,4号艇_登録番号,4号艇_年齢,4号艇_支部,4号艇_体重,4号艇_級別,4号艇_全国勝率,4号艇_全国2連対率,4号艇_当地勝率,4号艇_当地2連対率,4号艇_モーター番号,4号艇_モーター2連対率,4号艇_ボート番号,4号艇_ボート2連対率,4号艇_展示タイム,4号艇_平均ST,4号艇_全体平均ST,4号艇_1着率,4号艇_2-3着率,5号艇_登録番号,5号艇_年齢,5号艇_支部,5号艇_体重,5号艇_級別,5号艇_全国勝率,5号艇_全国2連対率,5号艇_当地勝率,5号艇_当地2連対率,5号艇_モーター番号,5号艇_モーター2連対率,5号艇_ボート番号,5号艇_ボート2連対率,5号艇_展示タイム,5号艇_平均ST,5号艇_全体平均ST,5号艇_1着率,5号艇_2-3着率,6号艇_登録番号,6号艇_年齢,6号艇_支部,6号艇_体重,6号艇_級別,6号艇_全国勝率,6号艇_全国2連対率,6号艇_当地勝率,6号艇_当地2連対率,6号艇_モーター番号,6号艇_モーター2連対率,6号艇_ボート番号,6号艇_ボート2連対率,6号艇_展示タイム,6号艇_平均ST,6号艇_全体平均ST,6号艇_1着率,6号艇_2-3着率,1号艇が勝つか,2号艇勝利確率,3号艇勝利確率,4号艇勝利確率,5号艇勝利確率,6号艇勝利確率,1号艇以外で予測1着艇
2025-03-20,常滑,2,1,2,5,4583.0,35.0,香川,52.0,B1,5.6,33.64,5.62,27.59,48.0,31.03,57.0,34.15,6.74,0.1291176470588235,0.1521171171171171,0.1621621621621621,0.4594594594594595,4111.0,44.0,広島,57.0,B1,4.85,23.48,4.71,28.57,56.0,40.79,18.0,36.42,6.75,0.1968181818181818,0.1919747899159663,0.0333333333333333,0.5,4467.0,38.0,愛知,50.0,B1,5.26,31.25,5.48,31.03,61.0,46.75,27.0,30.07,6.69,0.1377142857142857,0.1367326732673267,0.03125,0.25,4118.0,44.0,愛知,53.0,A2,6.4,48.94,5.77,37.62,53.0,35.37,54.0,39.38,6.71,0.1470454545454545,0.1406425702811245,0.0,0.34375,3436.0,55.0,岡山,51.0,A2,5.33,32.61,5.39,38.89,32.0,19.05,64.0,29.19,6.78,0.149,0.1299523809523809,0.0303030303030303,0.1515151515151515,4201,42,埼玉,53,B1,4.62,26.32,7.14,57.14,8,24.68,63,24.31,6.82,0.15,0.1600574712643678,0.3888888888888889,0.5,0,0.1643120516154731,0.32441125782416913,0.38043174434102794,0.10687715200693738,0.023967794212392316,4
2025-03-20,常滑,3,1,2,4,5000.0,30.0,山口,52.0,B1,4.44,18.37,6.14,28.57,51.0,44.74,72.0,33.33,6.72,0.1508333333333333,0.1381308411214953,0.131578947368421,0.4736842105263157,4434.0,38.0,広島,54.0,A2,5.96,39.29,6.08,32.0,12.0,26.58,69.0,25.33,6.77,0.1663157894736842,0.155983606557377,0.09375,0.375,3527.0,54.0,長崎,52.0,B1,5.4,28.04,5.44,33.33,52.0,22.73,74.0,36.59,6.82,0.173235294117647,0.1771356783919598,0.064516129032258,0.3548387096774194,4335.0,41.0,東京,54.0,A1,6.62,45.05,6.16,48.0,2.0,43.59,20.0,35.9,6.72,0.0994871794871794,0.1194861660079051,0.027027027027027,0.2972972972972973,3629.0,55.0,埼玉,52.0,B1,5.86,43.97,6.32,56.82,37.0,39.44,35.0,30.52,6.78,0.1346875,0.1560194174757281,0.0,0.3714285714285714,3687,55,愛知,53,B1,5.2,32.31,5.05,29.82,60,36.0,15,44.23,6.74,0.1879310344827586,0.1701923076923077,0.34375,0.28125,0,0.23067095813648217,0.11671611140084302,0.442412557045602,0.18398837198812176,0.026212001428951005,4
2025-03-20,常滑,4,1,2,3,3837.0,49.0,香川,52.0,A2,5.94,43.31,5.29,42.86,24.0,22.39,19.0,42.68,6.79,0.1322916666666666,0.1481749049429657,0.0333333333333333,0.2333333333333333,4711.0,35.0,福井,51.0,B1,5.38,36.9,6.33,51.85,29.0,32.53,29.0,39.26,6.72,0.1335294117647059,0.1461083743842364,0.0285714285714285,0.2,5245.0,23.0,愛知,52.0,B2,3.7,17.0,2.24,5.88,55.0,31.17,11.0,34.59,6.81,0.1917647058823529,0.2165822784810126,0.032258064516129,0.1935483870967742,3641.0,53.0,東京,52.0,A2,5.97,40.98,5.64,35.71,15.0,48.0,38.0,32.7,6.82,0.1647727272727272,0.1588808664259927,0.0,0.0689655172413793,5318.0,24.0,愛知,55.0,B2,2.39,2.52,1.55,0.0,20.0,30.99,71.0,30.97,6.86,0.1928813559322034,0.1891443850267379,0.0,0.0,4063,45,徳島,54,A1,6.57,50.96,6.27,45.45,58,23.61,25,32.92,6.82,0.172051282051282,0.1511462450592885,0.8070175438596491,0.1578947368421052,1,0.3945271638044556,0.0655739800178683,0.38763923254694915,0.042629854060334114,0.10962976957039273,2
2025-03-20,常滑,6,1,3,6,3757.0,53.0,広島,52.0,B1,5.15,30.77,5.66,34.29,4.0,33.33,68.0,29.37,6.79,0.1289285714285714,0.1644565217391304,0.25,0.4,3439.0,55.0,大阪,53.0,B1,5.32,36.84,6.88,52.0,33.0,34.72,70.0,35.19,6.86,0.1545454545454545,0.1608333333333333,0.0909090909090909,0.4090909090909091,4703.0,37.0,山口,52.0,A1,6.69,47.79,6.06,37.5,6.0,38.27,32.0,42.26,6.8,0.1191666666666666,0.1371966527196652,0.0,0.3478260869565217,4498.0,37.0,長崎,55.0,B1,5.22,35.35,5.5,28.57,9.0,15.94,13.0,34.29,6.79,0.1576923076923077,0.1605116279069767,0.0769230769230769,0.3076923076923077,3997.0,45.0,大阪,55.0,A1,6.62,45.75,6.62,46.15,17.0,41.1,53.0,24.49,6.74,0.1666666666666666,0.1562413793103448,0.0,0.1304347826086956,4111,44,広島,57,B1,4.85,23.48,4.71,28.57,56,40.79,18,36.42,6.77,0.211,0.1919747899159663,0.0,0.3333333333333333,0,0.23523378234930256,0.40134805723285866,0.18140752474149752,0.1599231841778501,0.022087451498491274,3
2025-03-20,常滑,7,1,3,2,3629.0,55.0,埼玉,52.0,B1,5.86,43.97,6.32,56.82,37.0,39.44,35.0,30.52,6.82,0.1787179487179487,0.1560194174757281,0.6666666666666666,0.238095238095238,4269.0,39.0,愛知,53.0,A1,6.58,46.23,6.79,54.63,59.0,36.0,67.0,24.49,6.76,0.1443243243243243,0.1473664122137404,0.2272727272727272,0.4772727272727273,4201.0,42.0,埼玉,53.0,B1,4.62,26.32,7.14,57.14,8.0,24.68,63.0,24.31,6.84,0.1542857142857143,0.1600574712643678,0.1702127659574468,0.4893617021276595,5089.0,25.0,愛知,51.0,A2,6.6,48.42,6.01,41.3,21.0,35.14,21.0,25.0,6.81,0.1630555555555555,0.1505069124423963,0.0666666666666666,0.6,5349.0,21.0,静岡,57.0,B2,1.18,0.0,1.0,0.0,28.0,25.37,30.0,29.61,6.84,0.2517241379310345,0.2330612244897959,0.0571428571428571,0.4857142857142857,3656,51,東京,57,B1,4.63,31.43,3.0,0.0,14,36.49,46,37.35,6.85,0.1842307692307692,0.1596531791907514,0.0,0.4871794871794871,0,0.42179742767809364,0.17170665343273828,0.3609988248487055,0.012034929858334166,0.033462164182128246,2
2025-03-20,常滑,8,1,3,5,4434.0,38.0,広島,54.0,A2,5.96,39.29,6.08,32.0,12.0,26.58,69.0,25.33,6.75,0.1408695652173913,0.155983606557377,0.2,0.56,3990.0,46.0,静岡,51.0,B1,5.03,32.46,4.66,34.29,43.0,22.39,31.0,35.29,6.81,0.1359375,0.148,0.0,0.36,4583.0,35.0,香川,52.0,B1,5.6,33.64,5.62,27.59,48.0,31.03,57.0,34.15,6.79,0.1382222222222222,0.1521171171171171,0.0,0.2142857142857142,5318.0,24.0,愛知,55.0,B2,2.39,2.52,1.55,0.0,20.0,30.99,71.0,30.97,6.82,0.2048076923076923,0.1891443850267379,0.0,0.2272727272727272,3719.0,49.0,広島,52.0,A1,7.47,59.21,6.26,41.94,5.0,35.06,50.0,36.65,6.75,0.1478125,0.1556132075471698,0.0,0.238095238095238,4403,39,福岡,54,B1,5.17,34.62,5.29,35.71,26,32.93,12,25.32,6.83,0.1597297297297297,0.1439908256880734,0.0,0.0909090909090909,1,0.31912054749259045,0.15710984851282134,0.034117884359987985,0.45632689707325247,0.03332482256134794,5
2025-03-20,常滑,9,1,3,5,4092.0,44.0,佐賀,53.0,B1,5.51,39.05,3.6,0.0,25.0,41.18,42.0,36.31,6.79,0.1212195121951219,0.154390243902439,0.7368421052631579,0.2105263157894736,4063.0,45.0,徳島,54.0,A1,6.57,50.96,6.27,45.45,58.0,23.61,25.0,32.92,6.83,0.1397368421052631,0.1511462450592885,0.1219512195121951,0.5609756097560976,3933.0,48.0,岡山,57.0,B1,4.92,27.62,4.91,29.41,11.0,37.18,49.0,30.97,6.72,0.1454761904761904,0.16875,0.1578947368421052,0.4210526315789473,4257.0,41.0,広島,52.0,B1,4.9,23.88,6.31,30.77,22.0,57.89,52.0,34.12,6.75,0.1464,0.1479651162790697,0.2352941176470588,0.2941176470588235,5058.0,28.0,岡山,52.0,A2,6.74,51.22,5.43,30.43,39.0,36.99,14.0,26.9,6.69,0.165,0.1701025641025641,0.1891891891891892,0.3513513513513513,4121,43,福岡,52,A2,6.04,43.48,5.8,37.78,34,51.28,55,22.54,6.72,0.1507317073170731,0.1415129151291513,0.1818181818181818,0.3939393939393939,0,0.3733416680876527,0.11718393893523768,0.16597411842921148,0.14363901590156966,0.19986125864632853,2
2025-03-20,平和島,1,1,2,3,4847.0,30.0,東京,54.0,A1,6.69,44.44,7.37,58.33,12.0,37.25,14.0,31.72,6.7,0.1240983606557377,0.1388847583643122,0.0,0.088235294117647,4685.0,34.0,徳島,51.0,A1,7.01,43.37,8.17,78.26,25.0,32.26,12.0,36.48,6.68,0.1212121212121212,0.1263203463203463,0.2333333333333333,0.5333333333333333,4477.0,37.0,福岡,57.0,A1,6.61,40.0,0.0,0.0,36.0,43.51,27.0,29.22,6.75,0.1452777777777777,0.1406530612244898,0.0,0.5,4428.0,39.0,埼玉,53.0,A1,6.01,45.76,7.2,50.0,13.0,31.45,63.0,35.71,6.74,0.137,0.1371887550200803,0.0277777777777777,0.4166666666666667,4850.0,30.0,愛知,53.0,A1,6.39,49.57,6.33,41.67,47.0,28.13,36.0,36.55,6.76,0.1252777777777777,0.1150869565217391,0.0,0.4722222222222222,4686,33,滋賀,54,A1,6.34,38.04,5.86,42.86,49,36.94,69,36.42,6.76,0.172,0.1556768558951965,0.0,0.1612903225806451,1,0.4584852715387577,0.18604412224620487,0.20334686948666095,0.09821151847451552,0.05391221825386081,2
2025-03-20,平和島,2,2,5,4,3909.0,51.0,静岡,53.0,A1,6.5,49.15,6.67,52.38,53.0,35.48,75.0,36.11,6.81,0.1026153846153846,0.1159929078014184,0.037037037037037,0.2222222222222222,4278.0,41.0,兵庫,51.0,A1,6.57,46.04,7.9,60.0,50.0,28.93,33.0,41.98,6.76,0.1272549019607843,0.1230503144654088,0.2592592592592592,0.2592592592592592,4544.0,37.0,福岡,52.0,A1,7.07,54.62,6.72,52.17,72.0,40.38,55.0,42.61,6.73,0.1662857142857143,0.1602564102564102,0.1,0.3666666666666666,4061.0,45.0,福井,55.0,A1,7.14,47.06,0.0,0.0,19.0,48.73,19.0,39.75,6.68,0.1395348837209302,0.1397864768683274,0.037037037037037,0.3333333333333333,4044.0,45.0,大阪,53.0,A1,6.99,50.91,7.53,58.33,67.0,28.29,48.0,35.37,6.69,0.1374285714285714,0.1400869565217391,0.0,0.1875,5226,23,東京,52,A1,5.93,45.26,4.8,34.29,30,35.1,67,38.71,6.65,0.176,0.1568859649122807,0.0,0.15625,0,0.24938001406959812,0.3460869822779,0.282533497403159,0.09483398663072735,0.027165519618615623,3
2025-03-20,平和島,3,1,2,5,4659.0,33.0,大阪,54.0,A1,6.42,43.44,6.87,46.15,26.0,39.75,62.0,33.97,6.78,0.1542857142857143,0.1402112676056338,0.0,0.217391304347826,4627.0,38.0,東京,48.0,A1,6.02,46.67,6.95,60.0,70.0,35.9,43.0,33.13,6.8,0.1489743589743589,0.1374885844748858,0.4285714285714285,0.4285714285714285,4757.0,35.0,徳島,52.0,A1,6.5,42.28,6.0,47.62,23.0,34.21,64.0,36.36,6.82,0.1476595744680851,0.1426480836236933,0.1612903225806451,0.4193548387096774,3874.0,48.0,岡山,53.0,A1,6.44,46.22,0.0,0.0,52.0,33.77,57.0,30.88,6.81,0.1519148936170212,0.1475268817204301,0.217391304347826,0.2608695652173913,4066.0,45.0,三重,53.0,A1,6.19,43.55,6.18,36.36,68.0,32.48,15.0,44.08,6.73,0.1684615384615384,0.1578368794326241,0.05,0.4,4524,36,静岡,52,A1,6.97,46.73,6.81,43.75,45,45.1,66,34.87,6.73,0.104054054054054,0.1155918367346938,0.0384615384615384,0.2692307692307692,0,0.3725436408281685,0.2557587684859636,0.20971324484419004,0.09174783642199376,0.07023650941968411,2
2025-03-20,平和島,4,1,4,3,4953.0,30.0,埼玉,53.0,A1,6.6,50.36,5.92,47.37,35.0,39.87,51.0,40.37,6.77,0.1503448275862069,0.1535472972972973,0.0,0.1875,3995.0,45.0,静岡,54.0,A1,6.5,47.52,5.84,40.0,38.0,39.63,50.0,31.94,6.8,0.135,0.1221285140562249,0.2272727272727272,0.3636363636363636,3978.0,47.0,東京,51.0,A1,6.42,34.62,6.81,48.04,57.0,36.08,11.0,31.45,6.62,0.1295652173913043,0.1435125448028673,0.0625,0.5,3388.0,55.0,福井,53.0,A1,7.33,61.47,8.37,68.42,62.0,31.33,37.0,34.5,6.77,0.139375,0.1736410256410256,0.0285714285714285,0.3142857142857143,4308.0,41.0,愛知,51.0,A1,6.57,46.34,7.2,56.0,29.0,48.72,53.0,33.12,6.73,0.17775,0.1568817204301075,0.0303030303030303,0.3939393939393939,3908,46,香川,55,A1,6.86,53.66,7.13,62.5,74,30.19,28,32.67,6.83,0.1661904761904762,0.1437358490566037,0.0344827586206896,0.2758620689655172,0,0.30282958302161633,0.31423337893430475,0.17896006537238954,0.1588502770045406,0.045126695667148886,3
2025-03-20,平和島,6,1,3,4,4290.0,40.0,兵庫,51.0,A1,6.97,49.55,5.37,26.32,64.0,39.22,22.0,45.4,6.79,0.1181818181818181,0.1251798561151079,0.2542372881355932,0.4406779661016949,4297.0,42.0,東京,52.0,A1,6.74,52.48,6.03,37.5,22.0,30.97,40.0,32.69,6.74,0.1027272727272727,0.1021111111111111,0.2321428571428571,0.4642857142857143,4847.0,30.0,東京,54.0,A1,6.69,44.44,7.37,58.33,12.0,37.25,14.0,31.72,6.77,0.13125,0.1388847583643122,0.1739130434782608,0.391304347826087,4391.0,38.0,福井,53.0,A1,6.64,45.45,6.25,37.5,34.0,35.71,21.0,31.03,6.88,0.1541666666666666,0.1541391941391941,0.24,0.42,4444.0,38.0,埼玉,51.0,A1,8.42,75.27,7.79,42.86,65.0,30.77,44.0,32.64,6.74,0.1325,0.141060606060606,0.4358974358974359,0.3333333333333333,4643,32,香川,52,A1,6.3,44.66,6.81,48.15,10,31.45,18,29.8,6.75,0.1803125,0.1378703703703703,0.0789473684210526,0.6052631578947368,0,0.429085572498949,0.2608041528690458,0.11164924721268474,0.16996911238951673,0.028491915029803652,2
2025-03-20,平和島,7,4,5,6,4494.0,38.0,静岡,52.0,A1,7.49,53.0,8.69,62.5,48.0,34.9,46.0,36.59,6.78,0.119516129032258,0.1357243816254417,0.1935483870967742,0.3225806451612903,4759.0,35.0,東京,51.0,A1,6.89,54.24,7.14,56.83,43.0,29.75,52.0,35.57,6.75,0.179,0.1571481481481481,0.0625,0.40625,4926.0,31.0,三重,52.0,A1,6.9,53.92,7.27,54.55,44.0,38.82,54.0,35.1,6.77,0.1517241379310345,0.1453645833333333,0.0294117647058823,0.2941176470588235,4415.0,38.0,福井,55.0,A1,6.52,44.29,6.68,50.0,32.0,28.39,31.0,41.92,6.64,0.1306382978723404,0.1381493506493506,0.0,0.2666666666666666,4685.0,34.0,徳島,51.0,A1,7.01,43.37,8.17,78.26,25.0,32.26,12.0,36.48,6.72,0.1418181818181818,0.1263203463203463,0.6136363636363636,0.25,4075,43,東京,54,A1,6.6,45.24,6.71,45.26,56,30.0,39,39.88,6.74,0.1629166666666666,0.13625,0.0769230769230769,0.6153846153846154,1,0.21944292095119314,0.22690463256520257,0.38120509325580615,0.12472405626197167,0.047723296965826556,4
2025-03-20,平和島,8,1,5,4,3716.0,50.0,東京,54.0,A1,6.32,36.54,6.43,36.36,20.0,33.33,20.0,32.54,6.7,0.1125531914893617,0.1205555555555555,0.1515151515151515,0.4545454545454545,4850.0,30.0,愛知,53.0,A1,6.39,49.57,6.33,41.67,47.0,28.13,36.0,36.55,6.74,0.1163414634146341,0.1150869565217391,0.25,0.25,4055.0,46.0,兵庫,52.0,A1,6.55,46.49,6.71,43.9,41.0,27.74,35.0,33.8,6.87,0.1357142857142857,0.1438022813688212,0.0512820512820512,0.4871794871794871,4659.0,33.0,大阪,54.0,A1,6.42,43.44,6.87,46.15,26.0,39.75,62.0,33.97,6.91,0.12,0.1402112676056338,0.0,0.28125,3995.0,45.0,静岡,54.0,A1,6.5,47.52,5.84,40.0,38.0,39.63,50.0,31.94,6.83,0.1237837837837837,0.1221285140562249,0.1290322580645161,0.3548387096774194,4061,45,福井,55,A1,7.14,47.06,0.0,0.0,19,48.73,19,39.75,6.74,0.1376190476190476,0.1397864768683274,0.1470588235294117,0.3823529411764705,0,0.39078022947507857,0.2652870823824598,0.12005120336974283,0.17484939467802307,0.049032090094695835,2
2025-03-20,平和島,9,6,2,1,4787.0,36.0,群馬,52.0,A1,6.25,40.0,6.3,41.3,37.0,30.13,72.0,33.11,6.74,0.1371052631578947,0.1390625,0.0,0.2926829268292683,4308.0,41.0,愛知,51.0,A1,6.57,46.34,7.2,56.0,29.0,48.72,53.0,33.12,6.75,0.1575,0.1568817204301075,0.0588235294117647,0.3823529411764705,4546.0,36.0,埼玉,49.0,A1,6.87,50.45,6.89,60.53,33.0,42.58,58.0,34.62,6.89,0.1236585365853658,0.1472202166064982,0.0,0.2727272727272727,3909.0,51.0,静岡,53.0,A1,6.5,49.15,6.67,52.38,53.0,35.48,75.0,36.11,6.85,0.1124390243902439,0.1159929078014184,0.0689655172413793,0.1724137931034483,4627.0,38.0,東京,48.0,A1,6.02,46.67,6.95,60.0,70.0,35.9,43.0,33.13,6.69,0.1421875,0.1374885844748858,0.4642857142857143,0.2142857142857142,4468,38,東京,50,A1,6.56,41.0,7.25,55.05,61,30.26,16,29.56,6.79,0.1528947368421052,0.1351674641148325,0.1,0.35,0,0.40319730734903964,0.2466865008922282,0.18767035347970248,0.11517920793702571,0.04726663034200392,2
2025-03-20,徳山,1,1,4,2,4397.0,38.0,大阪,52.0,A1,6.94,46.15,6.94,47.92,58.0,42.6,64.0,29.47,6.86,0.1357627118644067,0.1338141025641025,0.03125,0.34375,5038.0,26.0,福井,52.0,A2,5.61,36.63,4.71,42.86,45.0,36.67,62.0,50.0,6.87,0.1483870967741935,0.1746859903381642,0.0333333333333333,0.3333333333333333,4704.0,36.0,徳島,50.0,A1,5.98,40.98,5.84,41.94,68.0,31.58,27.0,38.53,6.96,0.1576086956521739,0.1589723320158102,0.3076923076923077,0.4230769230769231,5132.0,25.0,埼玉,52.0,A2,6.2,47.86,0.0,0.0,48.0,35.0,67.0,30.77,6.95,0.1421621621621621,0.1579059829059829,0.0294117647058823,0.3823529411764705,4276.0,42.0,愛知,53.0,A2,6.79,54.88,6.79,57.89,36.0,41.63,33.0,36.27,6.89,0.1330434782608695,0.1370053475935829,0.0666666666666666,0.1333333333333333,5234,26,群馬,54,A2,5.44,38.46,3.73,20.0,65,34.25,30,29.55,6.93,0.1708823529411764,0.1607692307692307,0.04,0.32,1,0.2563447968039768,0.2680222971950043,0.19967153538423418,0.24878989619632877,0.027171474420455907,3
2025-03-20,徳山,2,2,3,5,5037.0,27.0,香川,54.0,A2,5.61,37.96,5.24,34.48,16.0,32.63,38.0,43.3,6.97,0.1524528301886792,0.1632170542635659,0.037037037037037,0.074074074074074,3961.0,46.0,山口,57.0,A2,5.86,36.45,6.8,50.0,13.0,31.5,23.0,37.62,6.94,0.1552380952380952,0.157680608365019,0.0,0.2142857142857142,5084.0,26.0,佐賀,53.0,A1,7.61,59.23,7.72,72.22,12.0,29.8,21.0,35.64,6.87,0.1321052631578947,0.1340143369175627,0.1111111111111111,0.4444444444444444,4828.0,30.0,滋賀,52.0,A2,6.21,41.32,6.03,34.38,42.0,41.1,44.0,41.28,6.89,0.1195555555555555,0.1301413427561837,0.1428571428571428,0.2857142857142857,4732.0,35.0,徳島,55.0,A1,6.3,45.3,6.66,50.0,19.0,41.05,20.0,38.0,6.85,0.11625,0.1229017857142857,0.0,0.2222222222222222,5228,22,東京,52,A2,5.92,42.97,6.2,40.0,39,35.87,26,37.38,6.97,0.1631034482758621,0.1496153846153846,0.0,0.375,0,0.16005952390198963,0.5412431210563801,0.16736687097506825,0.09879584074901024,0.03253464331755196,3
2025-03-20,徳山,3,2,3,5,4239.0,41.0,山口,54.0,A2,6.56,52.78,6.75,51.81,23.0,32.08,70.0,33.64,6.97,0.139,0.1487878787878787,0.0,0.1428571428571428,5034.0,27.0,静岡,55.0,A1,6.47,47.11,6.6,45.0,57.0,30.85,73.0,43.56,6.85,0.1485,0.1356910569105691,0.1428571428571428,0.0,4042.0,45.0,大阪,52.0,A2,7.13,54.55,7.31,55.56,53.0,40.49,43.0,34.26,6.92,0.1659999999999999,0.1536679536679536,0.4482758620689655,0.2413793103448276,4388.0,39.0,滋賀,52.0,A2,6.64,50.85,6.52,47.62,69.0,38.97,46.0,37.27,7.0,0.1432432432432432,0.1595510204081632,0.0833333333333333,0.4722222222222222,4798.0,31.0,広島,52.0,A2,7.07,51.11,6.36,38.64,63.0,35.44,63.0,30.19,6.91,0.1474193548387097,0.1473770491803278,0.15625,0.1875,4586,34,愛知,54,A1,6.96,42.48,8.44,60.0,31,32.44,52,36.04,6.91,0.1266666666666666,0.1239430894308943,0.0,0.3333333333333333,1,0.3258808868075806,0.3461755073431556,0.1519652150560555,0.11986704905777111,0.05611134173543723,3
2025-03-20,徳山,4,1,4,3,5018.0,26.0,福岡,55.0,A2,5.92,41.53,7.67,75.0,56.0,37.74,25.0,36.0,6.85,0.1519512195121951,0.1636603773584905,0.0714285714285714,0.0714285714285714,4949.0,32.0,佐賀,50.0,A2,6.43,46.23,6.38,49.23,34.0,32.44,12.0,34.91,6.96,0.1471794871794871,0.150199203187251,0.0333333333333333,0.2666666666666666,4013.0,45.0,福井,52.0,A1,6.64,41.24,6.86,44.19,59.0,30.1,40.0,30.48,7.02,0.1485365853658536,0.1303448275862069,0.6379310344827587,0.2758620689655172,4933.0,28.0,静岡,54.0,A2,6.46,50.79,5.76,29.41,43.0,32.91,39.0,32.32,6.95,0.1502857142857142,0.15125,0.1929824561403508,0.4385964912280701,4991.0,27.0,広島,51.0,A2,6.3,44.83,4.68,26.32,17.0,31.14,35.0,30.59,6.97,0.1937209302325581,0.1761254612546125,0.1777777777777777,0.4222222222222222,4266,39,東京,53,A1,6.46,42.86,5.95,36.84,50,28.49,19,29.63,6.98,0.1629729729729729,0.1422267206477732,0.073170731707317,0.5853658536585366,1,0.3161714912163768,0.3417085026179598,0.18197050582070903,0.10520926651006367,0.054940233834890564,3
2025-03-20,徳山,5,4,1,3,5095.0,30.0,東京,52.0,A2,5.87,41.41,0.0,0.0,40.0,41.5,18.0,46.81,6.86,0.1394444444444444,0.1439195979899497,0.0425531914893617,0.4893617021276595,4614.0,45.0,福岡,53.0,A2,6.72,51.85,6.79,57.89,18.0,39.07,68.0,32.1,6.88,0.1590322580645161,0.1337864077669902,0.0975609756097561,0.2195121951219512,4812.0,35.0,徳島,51.0,A2,6.27,43.62,4.71,28.57,49.0,30.3,71.0,37.96,6.92,0.1559090909090909,0.1508805031446541,0.509090909090909,0.4363636363636363,3942.0,46.0,山口,54.0,A1,6.77,40.19,7.3,53.01,22.0,33.01,36.0,30.69,6.85,0.1314285714285714,0.1523265306122449,0.2222222222222222,0.5333333333333333,4227.0,42.0,三重,53.0,A2,6.61,46.9,6.0,34.38,46.0,24.32,34.0,35.19,6.91,0.1638461538461538,0.1635467980295566,0.119047619047619,0.4761904761904761,4734,35,佐賀,52,A1,6.66,48.2,8.44,72.22,41,29.44,50,34.31,6.94,0.1706382978723404,0.1558762886597938,0.3255813953488372,0.3953488372093023,0,0.4819234801925149,0.14293016223130053,0.20454217157922222,0.08816354206885256,0.08244064392810971,2
2025-03-20,徳山,6,5,6,1,4888.0,37.0,群馬,52.0,A2,6.01,43.31,6.47,35.29,71.0,36.0,13.0,34.65,7.0,0.1631111111111111,0.1659230769230769,0.1818181818181818,0.1818181818181818,4977.0,31.0,大阪,55.0,A1,5.84,36.08,5.05,21.05,21.0,35.38,15.0,34.29,6.97,0.1605555555555555,0.1502242152466367,0.1111111111111111,0.2777777777777778,4276.0,42.0,愛知,53.0,A2,6.79,54.88,6.79,57.89,36.0,41.63,33.0,36.27,6.96,0.1492857142857142,0.1370053475935829,0.7333333333333333,0.2,3711.0,50.0,山口,54.0,A2,5.71,40.48,6.6,47.75,72.0,41.74,58.0,33.65,6.98,0.1728301886792453,0.1591103202846975,0.1034482758620689,0.3448275862068966,4205.0,42.0,広島,54.0,A1,7.53,57.47,7.69,56.25,33.0,36.52,32.0,32.69,6.99,0.1352941176470588,0.1197008547008547,0.28125,0.34375,4828,30,滋賀,52,A2,6.21,41.32,6.03,34.38,42,41.1,44,41.28,6.93,0.1649999999999999,0.1301413427561837,0.2727272727272727,0.4090909090909091,0,0.2705120979817803,0.3456981749145615,0.16125415297419626,0.1856174129868772,0.036918161142584754,3
